Signi70,Sp70,Sp70/Sbg70,Sconv70,Stot70,FWHMa70,FWHMb070,PA070,Signi160,Sp160,Sp160/Sbg160,Sconv160,Stot160,FWHMa160,FWHMb160,PA160,Signi250,Sp250,Sp250/Sbg250,Sconv250,Stot250,FWHMa250,FWHMb250,PA250,Signi350,Sp350,Sp350/Sbg350,Sconv350,Stot350,FWHMa350,FWHMb350,PA350,Signi500,Sp500,Sp500/Sbg500,Stot500,FWHMa500,FWHMb500,PA500,SigniNH2,NpH2,NpH2/NbgH2,NconvH2,NbgH2,FWHMaNH2,FWHMbNH2,PANH2,NSED,Region,Coretype
0.0,0.00266,0.04,0.0448,-0.341,80.0,75.0,102.0,12.7,0.175,0.1,0.474,0.868,69.0,14.0,114.0,28.9,1.04,0.31,2.33,5.57,46.0,32.0,-16.0,49.2,1.67,0.43,2.33,4.93,44.0,32.0,-3.0,57.2,1.5,0.37,2.02,43.0,36.0,-2.0,122.4,7.0,0.54,4.0,10.0,46.0,28.0,-28.0,4.0,Orion,2
0.0,0.0191,0.21,0.167,-0.0888,33.0,29.0,1.0,0.0,0.0423,0.03,0.0812,0.129,21.0,18.0,35.0,17.2,0.796,0.49,0.827,1.07,20.0,18.0,-4.0,27.8,0.94,0.55,0.936,1.04,25.0,25.0,-6.0,36.8,0.564,0.38,0.544,36.0,36.0,25.0,77.1,5.0,1.28,2.0,4.0,22.0,18.0,-16.0,4.0,Orion,2
36.6,0.359,0.39,1.08,1.29,20.0,11.0,120.0,155.9,4.98,0.44,7.64,7.8,21.0,14.0,110.0,168.7,9.14,0.8,10.1,12.1,22.0,18.0,-31.0,104.9,5.91,0.79,5.86,5.94,25.0,25.0,114.0,12.5,2.48,0.46,1.87,36.0,36.0,38.0,124.2,6.0,0.62,2.0,10.0,25.0,18.0,74.0,4.0,Orion,2
9.0,-0.009,5.326,-0.12,0.16,57.2,50.1,5.8,12.8,0.083,0.33,0.31,0.56,46.0,27.7,112.2,20.1,0.3,0.476,0.56,1.3,39.0,29.2,102.2,21.4,0.39,0.541,0.5,1.0,41.2,32.8,96.1,20.2,0.26,0.375,0.34,45.4,36.3,100.3,21.3,15.2,0.4,0.2,36.74,35.4,24.3,103.5,5.0,Cepheus,2
6.5,0.0326,0.04,0.153,0.433,93.0,9.0,156.0,12.9,0.786,0.14,2.67,5.3,52.0,20.0,45.0,17.8,2.06,0.31,3.79,7.28,35.0,27.0,184.0,21.5,1.7,0.28,2.09,3.84,36.0,28.0,202.0,20.6,1.12,0.22,1.66,42.0,36.0,204.0,17.8,3.0,0.34,1.0,9.0,32.0,25.0,126.0,4.0,Aquilia,2
0.0,8.1e-05,-0.038,8.1e-05,0.02,8.4,8.4,0.0,0.0,0.05,0.164,0.077,0.13,19.2,15.9,143.0,9.2,0.14,0.214,0.17,0.23,28.6,18.2,144.2,8.8,0.28,0.396,0.28,0.41,30.6,24.9,122.0,12.3,0.25,0.38,0.33,41.4,36.3,94.2,15.4,12.1,0.3,0.1,36.7,24.8,18.2,158.5,3.0,Cepheus,2
267.7,-0.025,1.81,-0.47,1.9,204.0,95.0,-56.0,11.4,0.24,0.74,1.8,35.0,13.0,191.0,102.0,-61.0,0.6,1.55,2.0,20.0,109.0,72.0,-27.0,16.3,0.45,0.9,0.8,4.8,118.0,43.0,-11.0,18.2,0.53,1.74,6.4,125.0,96.0,-56.0,14.2,1.38,1.46,1.2,0.9,120.0,60.0,-23.0,5.0,Lupus,2
0.0,0.0065,0.376,0.1,-0.56,84.1,72.6,114.7,4.3,0.024,2.252,0.11,0.57,76.7,33.8,114.1,11.3,0.23,3.631,0.56,2.0,52.8,43.0,76.8,12.1,0.27,3.017,0.39,1.2,51.4,39.9,68.9,13.4,0.24,2.807,0.52,51.1,41.5,69.8,18.8,12.3,0.8,0.3,14.88,51.6,30.7,43.0,3.0,Cepheus,2
0.0,0.0496,0.57,0.533,0.104,41.0,35.0,39.0,9.8,0.328,0.29,0.537,0.707,23.0,14.0,-24.0,15.4,0.568,0.51,0.68,0.914,24.0,19.0,-33.0,11.4,0.463,0.47,0.47,0.581,26.0,25.0,47.0,9.5,0.311,0.38,0.344,37.0,36.0,-47.0,17.1,1.0,0.73,0.4,2.0,27.0,21.0,115.0,4.0,Orion,2
2.9,-0.023,1.618,-0.14,-0.13,34.5,19.1,26.6,0.0,0.019,0.086,0.079,0.38,42.9,36.7,177.0,14.2,0.25,0.341,0.38,0.57,31.9,25.5,179.1,26.5,0.45,0.44,0.5,0.77,33.0,29.3,131.5,26.3,0.38,0.308,0.43,51.4,36.3,103.6,45.2,36.1,0.5,0.5,69.68,30.9,20.9,85.0,3.0,Cepheus,2
0.0,0.00866,0.02,0.0997,0.0099,46.0,36.0,-31.0,0.0,0.152,0.04,0.732,0.799,45.0,22.0,-21.0,17.9,0.553,0.07,0.744,0.965,31.0,18.0,75.0,22.0,0.617,0.09,0.694,0.821,33.0,25.0,56.0,14.3,0.482,0.08,0.475,46.0,36.0,-20.0,30.3,2.3,0.17,0.8,13.5,29.0,18.0,93.0,0.0,Ophiuchus,2
0.0,0.00056,5.258,0.0089,-0.088,96.7,76.2,36.4,7.7,0.14,0.699,0.63,1.4,69.6,34.2,32.5,11.6,0.39,1.008,0.95,3.3,54.0,42.4,10.8,16.7,0.47,1.134,0.69,2.3,52.1,42.5,9.6,23.3,0.39,0.859,1.0,60.0,44.4,12.9,18.9,20.4,1.1,0.5,19.09,60.5,50.4,4.8,4.0,Cepheus,2
0.0,0.00614,0.09,0.0982,0.518,71.0,65.0,87.0,0.0,0.0822,0.1,0.522,1.83,75.0,64.0,30.0,12.5,0.251,0.21,0.519,1.23,66.0,24.0,45.0,19.7,0.433,0.35,0.615,1.35,64.0,28.0,47.0,22.6,0.479,0.46,0.853,58.0,36.0,46.0,32.1,1.0,0.36,0.6,4.0,64.0,20.0,46.0,4.0,Orion,2
2.3,-0.0214,-0.06,-0.245,-0.348,55.0,32.0,6.0,0.0,0.106,0.03,0.762,2.07,58.0,38.0,71.0,16.8,0.843,0.12,1.41,2.66,37.0,22.0,85.0,25.0,0.959,0.14,1.16,1.75,33.0,29.0,22.0,26.5,0.832,0.12,1.01,50.0,36.0,-23.0,44.9,4.1,0.26,1.7,15.8,29.0,24.0,73.0,0.0,Ophiuchus,2
0.0,0.00095,-0.507,0.0061,0.09,55.2,15.7,153.9,13.0,0.17,0.798,0.8,2.3,48.1,41.6,156.2,36.9,0.59,0.773,1.2,3.5,55.5,29.6,157.6,43.3,0.74,0.767,0.99,2.6,58.6,30.6,155.4,53.6,0.81,0.928,1.7,64.9,36.3,162.1,58.2,41.5,0.8,0.8,50.71,61.1,25.9,153.3,4.0,Cepheus,2
4.6,-0.0288,-0.28,-0.458,-0.582,86.0,56.0,-19.0,0.0,0.0417,0.03,0.28,1.98,93.0,72.0,-13.0,6.4,0.335,0.2,0.962,3.11,69.0,46.0,38.0,10.6,0.707,0.46,1.22,4.24,62.0,51.0,-39.0,15.1,0.674,0.48,2.09,60.0,53.0,53.0,35.7,3.0,1.12,2.0,3.0,59.0,52.0,115.0,4.0,Orion,2
0.0,0.00352,0.05,0.0437,-0.0667,53.0,38.0,95.0,19.7,0.481,0.55,1.73,3.23,36.0,27.0,98.0,58.2,1.75,1.22,2.96,5.2,32.0,25.0,65.0,78.5,2.28,1.47,2.72,4.2,33.0,28.0,70.0,69.8,1.84,1.27,2.13,36.0,36.0,44.0,181.3,10.0,2.44,5.0,4.0,32.0,23.0,62.0,4.0,Orion,2
0.0,0.0389,0.53,0.563,-0.142,57.0,54.0,34.0,0.0,0.0511,0.04,0.268,0.525,52.0,44.0,-7.0,13.2,0.276,0.12,0.513,0.812,38.0,26.0,-36.0,24.5,0.637,0.25,0.782,1.29,37.0,27.0,-36.0,28.2,0.677,0.27,0.816,40.0,36.0,-31.0,46.8,3.0,0.39,2.0,8.0,37.0,26.0,-35.0,4.0,Orion,2
0.0,0.0044,0.02,0.0297,0.0163,35.0,19.0,37.0,46.0,1.54,0.43,2.05,2.39,17.0,14.0,6.0,70.2,4.12,0.85,4.78,5.88,23.0,19.0,-14.0,65.6,3.24,0.8,3.22,3.45,25.0,25.0,118.0,23.0,2.15,0.71,2.1,36.0,36.0,-2.0,154.7,10.0,1.23,3.0,8.0,28.0,19.0,122.0,4.0,Orion,2
0.0,0.0411,0.88,0.338,0.0956,33.0,26.0,113.0,0.0,0.16,0.22,0.365,0.613,24.0,20.0,81.0,13.5,0.377,0.44,0.438,0.634,21.0,21.0,65.0,13.1,0.45,0.51,0.463,0.589,27.0,25.0,66.0,9.5,0.323,0.4,0.387,36.0,36.0,130.0,21.0,1.0,0.66,0.5,2.0,26.0,20.0,34.0,4.0,Orion,2
85.8,0.244,0.0,0.183,2.38,0.0,0.0,0.0,135.7,6.52,0.3,20.3,29.8,34.0,22.0,67.0,73.0,7.21,0.34,11.2,16.1,44.0,18.0,69.0,77.5,7.05,0.47,8.95,12.2,49.0,25.0,71.0,67.3,4.65,0.41,6.39,48.0,37.0,78.0,35.2,6.0,0.34,3.0,20.0,42.0,24.0,68.0,4.0,Aquilia,2
0.0,0.0145,0.15,0.206,0.711,60.0,48.0,64.0,17.7,0.396,0.16,1.12,2.2,57.0,16.0,-41.0,74.2,3.6,0.76,5.72,10.2,40.0,20.0,-45.0,108.2,4.55,0.78,5.91,10.7,54.0,25.0,-43.0,119.3,5.68,1.43,8.2,46.0,36.0,23.0,449.8,30.0,1.52,10.0,20.0,40.0,19.0,-41.0,4.0,Orion,2
0.0,0.00679,0.06,0.116,-1.44,87.0,75.0,6.0,8.9,0.292,0.21,1.34,3.32,61.0,30.0,59.0,11.3,0.61,0.39,1.45,4.21,54.0,33.0,54.0,12.8,0.618,0.42,0.932,2.48,56.0,34.0,50.0,11.9,0.454,0.34,1.05,66.0,40.0,64.0,20.7,1.0,0.4,0.6,3.0,61.0,26.0,40.0,4.0,Orion,2
0.0,0.022,1.33,0.34,-0.21,82.7,78.6,118.7,12.3,0.18,1.909,0.9,2.3,52.3,50.5,126.5,19.4,0.37,1.312,0.86,2.6,53.8,37.6,94.8,22.5,0.52,1.624,0.71,1.9,49.8,35.1,93.4,27.0,0.5,1.614,1.1,53.7,42.5,98.7,32.0,24.6,1.2,0.5,20.93,47.5,33.1,92.5,4.0,Cepheus,2
0.0,0.00996,0.19,0.161,-0.151,75.0,65.0,113.0,0.0,0.0861,0.12,0.533,1.97,70.0,60.0,-36.0,0.0,0.146,0.18,0.387,1.26,74.0,36.0,-48.0,6.5,0.184,0.31,0.278,0.733,55.0,35.0,-46.0,6.9,0.201,0.38,0.368,58.0,36.0,-44.0,7.7,0.3,0.27,0.2,1.0,58.0,24.0,-42.0,2.0,Orion,2
39.0,0.579,0.21,1.85,2.61,20.0,12.0,-26.0,50.5,2.22,0.31,2.46,3.33,14.0,14.0,-47.0,30.3,1.35,0.26,1.3,1.38,18.0,18.0,61.0,18.8,0.915,0.3,0.908,0.934,25.0,25.0,52.0,17.8,0.432,0.19,0.433,36.0,36.0,25.0,7.9,0.5,0.25,0.1,2.0,18.0,18.0,-17.0,4.0,Orion,2
29.8,-0.0229,-0.34,-0.342,-0.595,79.0,48.0,75.0,0.0,0.0658,0.04,0.44,2.51,84.0,76.0,146.0,6.7,0.539,0.16,1.38,3.75,62.0,36.0,87.0,11.9,0.784,0.22,1.22,3.12,58.0,36.0,88.0,14.7,0.949,0.29,2.18,55.0,45.0,100.0,24.7,5.0,0.57,3.0,9.0,49.0,41.0,92.0,3.0,Aquilia,2
1.3,-0.0122,-0.09,-0.181,-0.0113,74.0,48.0,-15.0,6.7,0.163,0.07,0.993,1.3,56.0,28.0,9.0,18.9,1.13,0.21,2.66,5.88,45.0,36.0,32.0,23.0,1.22,0.24,1.74,3.57,41.0,36.0,39.0,26.0,1.2,0.25,2.02,47.0,40.0,24.0,60.5,4.7,0.46,2.8,10.0,44.0,35.0,43.0,0.0,Ophiuchus,2
2.5,-1.94,-0.15,-6.35,-4.77,34.0,8.0,138.0,436.8,19.9,0.45,49.0,47.6,32.0,17.0,181.0,230.3,18.6,0.5,23.7,25.5,25.0,20.0,171.0,175.4,11.2,0.42,12.4,12.6,31.0,25.0,141.0,133.9,9.35,0.66,16.3,60.0,37.0,129.0,124.3,10.0,0.69,4.0,20.0,21.0,20.0,91.0,3.0,Aquilia,2
-999.0,0.38,0.08,33.0,1.9,18.0,13.0,82.0,1056.0,32.0,0.75,1200.0,52.0,18.0,13.0,4.0,4048.0,76.0,2.36,2300.0,95.0,24.0,18.0,20.0,3739.0,46.0,2.62,1200.0,49.0,24.0,24.0,27.0,3051.0,13.3,1.7,13.0,36.0,36.0,11.0,1572.0,134.3,4.02,37.23,33.37,20.0,18.0,7.0,4.0,Corona Australis,2
0.0,0.039,0.49,0.74,1.1,146.0,130.0,-35.0,0.0,-0.12,-0.14,-0.43,-0.22,12.8,144.0,17.0,-25.0,0.34,0.29,1.1,8.8,104.0,70.0,79.0,18.1,0.45,0.37,0.86,6.4,108.0,68.0,77.0,22.0,0.45,0.41,3.1,108.0,69.0,78.0,27.4,1.42,0.5,1.2,2.8,104.0,58.0,77.0,3.0,Lupus,2
0.5,-0.0053,-0.18,-0.0512,-0.025,82.0,21.0,83.0,0.0,0.0595,0.06,0.376,1.7,76.0,62.0,74.0,0.0,0.439,0.19,1.24,4.02,68.0,44.0,152.0,6.3,0.444,0.19,0.704,1.68,56.0,40.0,185.0,6.4,0.414,0.19,0.729,51.0,41.0,196.0,9.5,2.0,0.25,0.9,8.0,49.0,22.0,34.0,2.0,Aquilia,2
106.9,2.03,0.31,4.82,3.55,21.0,8.0,50.0,89.4,3.92,0.29,4.3,5.0,14.0,14.0,35.0,46.4,2.79,0.32,2.77,3.28,19.0,18.0,87.0,16.9,1.15,0.2,1.15,1.16,25.0,25.0,-18.0,6.9,0.474,0.12,0.487,40.0,36.0,-44.0,9.6,0.5,0.16,0.1,3.0,18.0,18.0,70.0,4.0,Orion,2
0.0,0.0188,0.44,0.274,0.149,58.0,54.0,159.0,0.0,0.172,0.17,0.865,2.11,53.0,39.0,165.0,10.0,0.604,0.27,1.11,1.82,49.0,22.0,158.0,12.7,0.907,0.42,1.16,1.87,49.0,25.0,156.0,13.2,0.945,0.49,1.22,50.0,36.0,160.0,26.9,6.0,0.86,2.0,6.0,44.0,21.0,155.0,3.0,Aquilia,2
0.0,0.00379,0.05,0.0466,-0.155,47.0,41.0,-3.0,0.0,0.0626,0.07,0.342,0.93,55.0,47.0,-10.0,23.1,0.769,0.56,1.07,1.62,33.0,18.0,12.0,43.3,1.32,0.84,1.51,2.17,34.0,25.0,12.0,51.4,1.36,0.94,1.58,40.0,36.0,21.0,133.5,8.0,1.5,3.0,6.0,32.0,20.0,13.0,4.0,Orion,2
0.0,0.0123,0.14,0.151,-0.0395,48.0,40.0,68.0,0.0,0.0116,0.01,0.0731,0.148,42.0,37.0,131.0,0.0,0.235,0.04,0.37,0.531,32.0,22.0,99.0,9.2,0.535,0.1,0.58,0.772,30.0,25.0,64.0,14.6,0.821,0.17,1.13,45.0,36.0,132.0,20.4,2.0,0.15,0.7,13.9,32.0,18.0,103.0,0.0,Ophiuchus,2
0.0,0.0015,6.343,0.014,-0.091,46.0,31.0,101.6,0.0,0.063,0.226,0.26,0.61,39.5,38.6,153.5,19.4,0.18,0.216,0.27,0.51,46.3,19.1,3.5,34.7,0.37,0.352,0.43,0.82,51.2,24.9,2.1,50.1,0.54,0.585,0.83,48.4,36.3,165.4,51.0,25.3,0.5,0.4,55.25,51.5,18.5,3.9,3.0,Cepheus,2
1.6,-0.0102,-0.2,-0.107,0.0048,52.0,29.0,156.0,0.0,0.115,0.08,0.492,0.448,44.0,32.0,123.0,8.5,0.447,0.16,0.707,0.863,38.0,20.0,43.0,11.0,0.665,0.23,0.784,1.02,36.0,25.0,53.0,8.5,0.51,0.18,0.566,41.0,36.0,71.0,23.2,4.0,0.42,2.0,8.0,34.0,26.0,59.0,3.0,Aquilia,2
3.5,-0.0467,-0.74,-0.206,-0.11,45.0,10.0,21.0,0.0,0.141,0.12,0.515,0.783,38.0,27.0,83.0,20.6,0.646,0.31,0.966,1.42,39.0,18.0,78.0,39.6,1.54,0.63,1.84,2.54,39.0,25.0,80.0,50.5,1.49,0.6,1.53,45.0,36.0,85.0,133.7,9.0,0.89,3.0,10.0,34.0,18.0,83.0,4.0,Orion,2
0.0,0.0299,0.22,0.28,0.15,39.0,28.0,75.0,7.2,0.127,0.06,0.352,0.546,38.0,18.0,-39.0,0.0,0.194,0.06,0.345,0.553,31.0,28.0,69.0,8.0,0.318,0.11,0.38,0.516,39.0,25.0,-35.0,8.4,0.44,0.19,0.598,40.0,37.0,-28.0,9.3,0.7,0.13,0.3,6.0,29.0,18.0,-15.0,2.0,Orion,2
5.2,-0.03,2.96,-0.23,-0.039,44.0,19.0,22.0,9.6,0.15,0.22,0.62,1.3,19.9,41.0,33.0,66.0,0.58,0.42,0.94,1.6,38.0,21.0,83.0,29.6,0.68,0.46,0.83,1.4,42.0,25.0,77.0,35.8,0.61,0.43,0.71,40.0,36.0,80.0,39.3,3.02,0.66,1.2,4.6,33.0,20.0,71.0,4.0,Lupus,2
13.9,-0.0215,-0.32,-0.148,-0.00961,39.0,18.0,202.0,0.0,0.12,0.11,0.601,1.23,51.0,40.0,38.0,0.0,0.333,0.15,0.678,1.34,52.0,25.0,161.0,6.8,0.485,0.2,0.667,1.1,52.0,28.0,165.0,7.5,0.491,0.21,0.671,56.0,36.0,163.0,7.9,1.0,0.19,0.6,7.0,50.0,21.0,161.0,2.0,Aquilia,2
0.0,0.00031,-0.287,0.0043,0.44,89.6,45.3,95.7,13.0,0.07,0.831,0.27,0.67,64.1,25.3,36.6,9.8,0.25,1.526,0.53,1.3,41.1,36.0,65.7,12.1,0.32,1.767,0.41,1.0,39.9,36.3,70.1,15.0,0.28,1.674,0.46,41.6,37.2,22.6,9.4,12.4,0.8,0.2,14.99,39.8,22.6,67.3,4.0,Cepheus,2
2.0,-0.128,-0.13,-1.59,-5.76,83.0,31.0,65.0,89.4,2.79,0.38,12.5,33.6,58.0,29.0,19.0,77.5,4.11,0.48,8.36,17.8,59.0,24.0,17.0,75.2,4.08,0.67,5.62,11.6,56.0,28.0,25.0,62.8,2.9,0.6,5.04,58.0,36.0,32.0,61.7,5.0,0.56,2.0,9.0,54.0,23.0,16.0,4.0,Orion,2
6.3,0.016,0.14,0.0683,-0.00987,76.0,8.0,5.0,16.4,0.37,0.26,1.38,2.08,46.0,24.0,41.0,29.4,0.726,0.33,1.28,2.32,40.0,23.0,-2.0,30.4,0.687,0.29,0.852,1.37,41.0,26.0,-4.0,19.5,0.545,0.25,0.73,40.0,36.0,-9.0,30.3,2.0,0.32,0.8,6.0,40.0,20.0,-5.0,4.0,Orion,2
0.0,0.0271,0.43,0.372,0.12,53.0,49.0,-45.0,0.0,0.141,0.09,0.726,1.82,49.0,43.0,4.0,21.6,0.763,0.28,1.3,2.44,34.0,24.0,16.0,32.8,1.14,0.35,1.41,2.4,38.0,27.0,33.0,38.8,1.48,0.53,2.48,46.0,41.0,77.0,88.6,6.0,0.61,3.0,10.0,35.0,25.0,37.0,3.0,Orion,2
0.3,-0.00188,-0.02,-0.0289,0.756,71.0,56.0,159.0,6.1,0.193,0.15,0.926,2.44,85.0,29.0,118.0,13.1,1.06,0.49,2.59,7.34,59.0,33.0,132.0,18.9,1.76,0.77,2.78,7.82,60.0,38.0,132.0,19.2,1.87,0.84,4.92,65.0,46.0,139.0,47.1,9.0,1.25,6.0,7.0,60.0,35.0,134.0,4.0,Aquilia,2
0.0,0.015,0.14,0.158,0.32,40.0,34.0,122.0,8.5,0.193,0.1,0.428,0.527,30.0,16.0,-34.0,13.0,0.495,0.18,0.623,0.875,24.0,20.0,114.0,10.3,0.473,0.19,0.508,0.567,29.0,25.0,46.0,0.0,0.304,0.11,0.242,36.0,36.0,37.0,11.5,0.8,0.14,0.2,6.0,23.0,18.0,98.0,3.0,Orion,2
0.0,0.00602,0.1,0.0803,0.205,55.0,44.0,-21.0,0.0,0.0585,0.07,0.268,0.386,44.0,36.0,12.0,10.8,0.323,0.3,0.477,0.816,29.0,22.0,52.0,13.2,0.37,0.33,0.41,0.604,31.0,25.0,59.0,12.0,0.296,0.29,0.323,37.0,36.0,86.0,21.1,1.0,0.51,0.5,2.0,29.0,22.0,57.0,4.0,Orion,2
0.0,0.0195,0.4,0.204,0.303,42.0,32.0,-27.0,6.1,0.148,0.21,0.3,0.389,28.0,15.0,3.0,8.5,0.276,0.44,0.291,0.409,21.0,18.0,-39.0,0.0,0.145,0.23,0.144,0.137,25.0,25.0,-44.0,0.0,0.0871,0.13,0.0518,36.0,36.0,79.0,7.1,0.5,0.52,0.2,0.9,23.0,20.0,127.0,2.0,Orion,2
0.0,0.00081,0.04,0.013,0.37,77.0,71.0,-75.0,0.0,0.048,0.07,0.32,2.6,40.6,80.0,75.0,50.0,0.75,0.38,1.6,3.3,66.0,24.0,-24.0,125.4,2.5,1.18,3.9,9.6,58.0,36.0,-16.0,179.5,3.6,1.65,7.6,58.0,41.0,-24.0,470.5,29.61,2.05,17.4,14.4,54.0,29.0,2.0,3.0,Lupus,2
0.0,0.024,0.45,0.29,0.38,45.0,39.0,-23.0,0.0,0.0038,0.0,0.018,0.14,7.4,47.0,34.0,-68.0,0.16,0.1,0.26,0.42,43.0,19.0,-68.0,11.6,0.21,0.13,0.26,0.38,40.0,26.0,-57.0,14.5,0.31,0.2,0.37,36.0,36.0,-32.0,22.2,0.86,0.17,0.4,5.0,46.0,21.0,-24.0,3.0,Lupus,2
0.8,-0.0046,-0.08,-0.04,0.03,122.0,18.0,-60.0,0.0,0.15,0.19,1.0,4.3,10.6,112.0,93.0,-70.0,0.4,0.36,1.1,4.8,59.0,53.0,73.0,26.9,0.72,0.6,1.2,5.0,60.0,52.0,88.0,19.2,0.81,0.7,3.0,63.0,59.0,80.0,67.8,3.65,1.02,2.9,3.6,64.0,56.0,62.0,3.0,Lupus,2
2.3,-0.0192,-0.08,-0.0739,-0.0484,43.0,9.0,70.0,25.0,0.849,0.38,1.53,2.3,22.0,16.0,-19.0,35.1,1.33,0.54,1.52,2.03,23.0,18.0,-8.0,32.1,1.01,0.47,1.02,1.26,26.0,25.0,2.0,30.2,0.686,0.4,0.845,43.0,36.0,6.0,39.2,2.0,0.66,0.8,3.0,30.0,19.0,24.0,4.0,Orion,2
0.0,0.00646,0.11,0.0834,0.0126,50.0,44.0,-19.0,6.0,0.146,0.18,0.523,0.895,39.0,25.0,55.0,20.9,0.569,0.47,0.941,1.59,36.0,22.0,37.0,26.5,0.746,0.55,0.866,1.25,36.0,25.0,41.0,25.8,0.622,0.47,0.69,40.0,36.0,30.0,58.8,3.0,0.88,1.0,4.0,36.0,22.0,33.0,4.0,Orion,2
2.6,-0.0208,0.0,-0.0763,-0.0392,25.0,12.0,18.0,0.0,0.0122,0.0,0.0536,0.0606,40.0,36.0,125.0,10.1,0.207,0.31,0.276,0.397,31.0,18.0,139.0,18.3,0.365,0.43,0.417,0.521,34.0,25.0,133.0,27.4,0.654,0.61,0.684,36.0,36.0,172.0,29.5,5.8,0.83,8.6,40.1,23.0,22.0,113.0,4.0,Taurus,2
63.1,0.0188,0.0,0.0923,0.13,56.0,11.0,163.0,94.3,0.321,0.08,0.63,0.54,30.0,14.0,90.0,122.5,1.34,0.93,1.952,2.97,31.0,20.0,31.0,154.0,1.36,0.87,1.51,2.12,31.0,25.0,131.0,163.5,1.23,1.3,1.35,37.0,36.0,135.0,129.2,7.5,0.79,14.2,54.1,45.0,20.0,134.0,4.0,Taurus,2
0.0,0.023,0.43,0.38,-0.62,80.0,68.0,-78.0,0.0,0.11,0.2,0.64,0.53,6.8,71.0,48.0,-13.0,0.087,0.05,0.19,0.41,79.0,25.0,-48.0,11.6,0.26,0.12,0.41,0.93,70.0,33.0,-45.0,15.6,0.33,0.16,0.76,80.0,38.0,-37.0,28.9,2.19,0.3,1.7,7.3,72.0,55.0,-32.0,3.0,Lupus,2
0.0,0.0127,0.25,0.123,0.0459,36.0,32.0,90.0,0.0,0.018,0.02,0.0736,0.118,39.0,32.0,-47.0,0.0,0.151,0.11,0.197,0.282,29.0,18.0,117.0,8.4,0.218,0.16,0.255,0.281,36.0,25.0,108.0,6.3,0.213,0.16,0.234,46.0,36.0,99.0,15.1,0.9,0.22,0.3,4.0,26.0,18.0,110.0,3.0,Orion,2
1.5,-0.0124,-0.13,-0.0504,-0.00733,47.0,9.0,35.0,6.3,0.076,0.05,0.234,0.362,49.0,18.0,-18.0,11.9,0.338,0.14,0.678,1.03,39.0,29.0,-16.0,14.8,0.394,0.15,0.541,0.743,38.0,34.0,4.0,12.5,0.282,0.11,0.368,54.0,36.0,-33.0,30.3,1.0,0.17,0.6,8.0,46.0,19.0,-35.0,4.0,Orion,2
0.0,0.0354,0.65,0.566,0.271,70.0,66.0,17.0,0.0,0.211,0.29,1.02,2.32,53.0,36.0,95.0,7.2,0.236,0.3,0.49,0.971,49.0,27.0,114.0,10.3,0.319,0.37,0.43,0.851,48.0,28.0,118.0,9.9,0.333,0.43,0.55,55.0,36.0,106.0,16.5,1.0,0.7,0.8,2.0,53.0,35.0,103.0,4.0,Orion,2
0.0,0.00565,0.08,0.0814,0.229,58.0,52.0,-40.0,6.9,0.176,0.19,0.82,1.83,49.0,35.0,99.0,25.1,0.85,0.55,1.63,3.3,39.0,26.0,62.0,40.0,1.27,0.68,1.6,2.83,40.0,27.0,61.0,44.1,1.43,0.84,2.35,46.0,37.0,80.0,105.8,8.0,1.61,4.0,5.0,40.0,27.0,64.0,4.0,Orion,2
2.3,-0.0388,-0.07,-0.277,-0.0486,76.0,15.0,-6.0,45.9,0.889,0.16,4.44,12.3,65.0,35.0,9.0,69.3,3.17,0.48,7.64,17.6,48.0,36.0,0.0,75.3,3.63,0.77,5.24,12.4,40.0,38.0,-12.0,79.1,2.97,0.72,4.64,44.0,36.0,36.0,104.2,8.0,0.99,4.0,8.0,37.0,33.0,-14.0,4.0,Orion,2
0.0,0.0127,0.13,0.255,28.7,316.0,265.0,46.0,7.7,0.271,0.23,2.86,72.3,154.0,125.0,109.0,8.6,0.92,0.35,3.32,63.5,180.0,110.0,55.0,9.7,0.993,0.39,2.02,39.2,180.0,119.0,71.0,10.2,0.882,0.38,17.3,190.0,121.0,70.0,10.4,2.4,0.69,2.2,3.5,228.0,67.0,48.0,0.0,Ophiuchus,2
0.0,0.00264,0.02,0.032,0.337,57.0,35.0,110.0,25.5,0.596,0.26,1.92,3.52,39.0,22.0,-41.0,35.7,1.81,0.61,3.19,5.61,36.0,25.0,-47.0,49.9,2.11,0.79,2.77,4.44,39.0,30.0,-43.0,46.9,1.68,0.79,2.16,45.0,36.0,129.0,67.5,5.0,1.02,2.0,5.0,34.0,27.0,-49.0,4.0,Orion,2
6.1,-0.0224,-0.33,-0.134,-0.0663,28.0,19.0,21.0,0.0,0.0903,0.1,0.367,0.61,41.0,30.0,73.0,39.6,0.886,0.66,1.21,1.91,26.0,21.0,96.0,51.7,1.27,0.82,1.32,1.62,27.0,25.0,104.0,50.0,0.999,0.71,0.839,36.0,36.0,106.0,130.8,8.0,1.82,3.0,4.0,24.0,22.0,110.0,4.0,Orion,2
0.0,0.0182,0.31,0.169,-0.0293,42.0,26.0,128.0,0.0,0.0666,0.05,0.254,0.481,40.0,28.0,102.0,6.5,0.234,0.09,0.375,0.464,36.0,21.0,57.0,0.0,0.241,0.08,0.249,0.241,27.0,25.0,42.0,7.1,0.315,0.12,0.398,56.0,36.0,52.0,7.9,1.0,0.17,0.5,8.0,42.0,18.0,51.0,1.0,Aquilia,2
